TransactionID,AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,FraudLabel,TimeSinceLastTransaction,Fraud_IF,Fraud_OCSVM,Fraud_DBSCAN,Total_Fraud_Detections
TX000872,AC00482,154.32,0,40,54,533,14,0,38,Engineer,269,1,6972.5,0,-26579891.0,1,1,1,3
TX000873,AC00475,164.51,1,21,103,259,55,1,78,Retired,110,1,3553.69,0,-44719046.0,0,0,0,0
TX000874,AC00253,758.12,1,37,398,230,27,0,69,Retired,90,1,6164.65,0,-42297885.0,0,0,0,0
TX000875,AC00376,103.76,1,18,647,530,84,2,28,Engineer,188,1,9626.14,0,-50601058.0,0,0,0,0
TX000876,AC00058,583.92,1,18,414,393,23,2,55,Engineer,139,1,6364.14,0,-39801280.0,0,0,0,0
TX000877,AC00304,204.06,1,42,665,146,68,2,77,Retired,159,1,4351.83,0,-58032005.0,0,1,0,1
TX000878,AC00035,53.51,1,27,651,101,29,2,56,Retired,165,1,5773.5,0,-32368606.0,0,0,0,0
TX000879,AC00366,1108.46,1,20,341,445,45,1,30,Engineer,262,1,9257.04,0,-37209021.0,0,0,1,1
TX000880,AC00362,52.95,0,5,632,140,60,2,68,Retired,14,1,6335.58,0,-39276293.0,0,0,0,0
TX000881,AC00094,120.17,1,32,51,441,22,0,49,Doctor,105,1,5403.79,0,-39193448.0,0,0,0,0
TX000882,AC00225,220.8,1,16,515,6,20,2,31,Engineer,28,1,8135.31,0,-36681968.0,0,0,0,0
TX000883,AC00474,119.01,1,30,403,111,68,0,45,Doctor,87,1,9798.26,0,-51979356.0,0,0,0,0
TX000884,AC00448,183.32,1,33,435,187,40,0,21,Student,74,1,137.42,0,-46971700.0,0,0,0,0
TX000885,AC00439,858.88,1,17,374,130,84,2,60,Engineer,227,1,7015.46,1,-37986037.0,0,0,0,1
TX000886,AC00133,11.46,0,37,304,83,91,2,41,Engineer,128,1,2356.71,0,-54400559.0,0,0,0,0
TX000887,AC00480,61.37,1,8,73,471,0,1,75,Retired,164,1,4294.44,0,-55005396.0,0,0,0,0
TX000888,AC00265,103.08,0,25,294,505,95,1,49,Engineer,150,1,9251.38,0,-53191120.0,0,0,0,0
TX000889,AC00176,1.21,1,1,355,584,38,1,55,Retired,196,1,7542.74,1,-38069548.0,0,0,0,1
TX000890,AC00278,425.18,0,7,479,526,50,2,26,Engineer,172,1,9880.71,0,-34272465.0,0,0,0,0
TX000891,AC00216,60.96,1,7,88,240,64,0,52,Retired,238,1,6189.24,0,-32628850.0,0,0,0,0
TX000892,AC00431,64.21,1,29,510,94,27,0,51,Doctor,37,1,12540.18,0,-57425588.0,0,0,0,0
TX000893,AC00063,523.02,1,17,669,75,9,2,53,Retired,83,1,4586.11,0,-46186433.0,0,0,0,0
TX000894,AC00090,50.26,1,19,260,459,54,1,65,Retired,164,1,1519.38,0,-31155552.0,0,0,0,0
TX000895,AC00133,110.08,1,11,543,321,58,1,19,Student,95,1,1447.26,0,-30207186.0,0,0,0,0
TX000896,AC00357,54.47,0,30,419,266,99,1,23,Student,34,1,1131.42,0,-30810248.0,0,0,0,0
TX000897,AC00404,79.76,1,18,108,361,42,2,68,Doctor,115,1,10278.75,0,-50168559.0,0,0,0,0
TX000898,AC00390,16.79,0,11,306,314,22,2,30,Doctor,146,1,535.15,0,-31418907.0,0,0,0,0
TX000899,AC00083,1531.31,1,36,308,569,77,2,18,Student,62,4,859.86,1,-32623571.0,1,1,1,4
TX000900,AC00161,68.62,1,29,43,202,90,1,29,Doctor,157,1,13891.47,0,-42649987.0,0,0,0,0
TX000901,AC00425,157.16,1,27,662,90,67,1,20,Student,280,1,1545.77,0,-51978777.0,0,0,0,0
TX000902,AC00363,643.38,0,11,245,23,43,2,18,Student,105,1,1046.74,0,-31416760.0,0,0,0,0
TX000903,AC00385,328.34,0,36,239,22,13,2,42,Engineer,31,1,2840.45,0,-33580273.0,0,0,0,0
TX000904,AC00045,72.68,1,39,677,559,71,2,69,Retired,44,1,6216.77,0,-40745611.0,0,0,0,0
TX000905,AC00480,354.76,1,11,133,465,64,1,51,Doctor,279,1,10141.92,0,-46366654.0,0,0,0,0
TX000906,AC00369,793.88,0,20,306,564,35,0,22,Student,252,1,1404.06,0,-53624984.0,1,1,1,3
TX000907,AC00109,29.22,1,11,640,352,55,0,27,Engineer,69,1,7795.79,0,-53185000.0,0,0,0,0
TX000908,AC00264,653.97,1,24,449,117,66,2,37,Engineer,100,1,3886.65,1,-34266649.0,0,0,0,1
TX000909,AC00076,366.43,0,32,68,423,79,2,21,Student,92,1,1560.45,0,-55611039.0,0,0,0,0
TX000910,AC00438,120.86,1,7,34,239,80,2,33,Doctor,162,4,13566.58,1,-30550443.0,1,1,1,4
TX000911,AC00453,233.74,1,4,358,483,55,2,72,Retired,142,1,4749.54,0,-54400967.0,0,0,0,0
TX000912,AC00222,471.84,1,33,159,104,79,0,18,Student,138,1,1044.33,0,-34699041.0,0,0,0,0
TX000913,AC00179,213.4,0,13,198,293,86,1,73,Retired,100,1,2012.24,0,-38676529.0,0,0,0,0
TX000914,AC00386,254.21,1,31,470,104,29,0,48,Engineer,46,1,2487.2,0,-45933762.0,0,0,0,0
TX000915,AC00171,577.73,1,38,510,574,32,0,37,Doctor,63,1,14977.99,0,-31074009.0,0,1,0,1
TX000916,AC00336,170.26,1,6,430,483,52,0,27,Student,265,1,1969.48,0,-35046547.0,0,0,0,0
TX000917,AC00272,337.73,1,35,464,353,64,2,78,Retired,107,4,7001.2,1,-45845689.0,1,1,1,4
TX000918,AC00402,330.61,0,26,628,246,98,1,64,Retired,113,1,2525.25,1,-42048355.0,0,0,0,1
TX000919,AC00136,132.33,0,31,422,561,3,0,35,Engineer,47,1,7457.94,1,-31073776.0,0,0,0,1
TX000920,AC00280,672.74,0,7,32,208,67,1,46,Engineer,118,1,5386.52,0,-39022329.0,0,0,0,0
TX000921,AC00352,74.04,1,22,101,251,93,2,18,Student,66,1,1690.23,0,-53531280.0,0,0,0,0
TX000922,AC00495,197.18,1,40,41,258,10,2,28,Engineer,135,1,3114.92,0,-47056940.0,0,0,0,0
TX000923,AC00061,21.15,1,8,468,169,57,1,70,Retired,180,1,3466.74,0,-30211416.0,0,0,0,0
TX000924,AC00129,218.37,1,15,631,133,74,0,62,Doctor,105,1,9942.24,0,-44725403.0,0,0,0,0
TX000925,AC00237,590.01,1,38,242,286,43,2,29,Doctor,140,3,9791.74,0,-55005930.0,1,1,1,3
TX000926,AC00230,697.82,1,27,362,183,91,2,44,Engineer,153,1,6824.0,0,-29606194.0,0,0,0,0
TX000927,AC00224,302.76,1,34,620,363,42,0,38,Engineer,88,3,8583.39,0,-30553027.0,0,0,1,1
TX000928,AC00354,148.0,1,40,513,411,64,1,20,Student,35,1,1488.65,0,-56215103.0,0,0,0,0
TX000929,AC00479,22.26,1,35,27,334,56,1,19,Student,56,1,5583.88,0,-55603133.0,0,0,0,0
TX000930,AC00329,0.86,1,7,81,69,49,0,25,Student,139,1,1357.22,1,-54397375.0,0,0,0,1
TX000931,AC00160,757.1,1,1,647,111,70,1,65,Doctor,203,1,10553.23,0,-56213321.0,0,0,0,0
TX000932,AC00050,38.81,0,41,277,71,0,2,25,Student,145,1,1619.6,0,-47999982.0,0,0,0,0
TX000933,AC00200,76.51,0,23,236,303,15,2,49,Engineer,120,4,9475.4,1,-50169960.0,1,1,1,4
TX000934,AC00254,32.46,1,5,519,161,91,2,31,Doctor,10,1,8656.18,0,-52232987.0,0,0,0,0
TX000935,AC00456,1022.75,0,38,285,264,90,1,62,Doctor,158,1,207.74,0,-56561131.0,1,1,1,3
TX000936,AC00320,20.64,1,5,62,288,78,1,22,Student,59,1,949.38,0,-48701292.0,0,0,0,0
TX000937,AC00446,662.11,1,1,401,126,99,1,23,Student,219,1,1996.38,0,-55350908.0,0,0,0,0
TX000938,AC00292,288.77,1,20,407,582,24,0,55,Engineer,110,1,8836.51,0,-30814048.0,0,0,0,0
TX000939,AC00111,35.05,1,4,572,52,46,1,30,Doctor,105,1,14330.47,0,-34866881.0,0,0,0,0
TX000940,AC00157,214.73,0,20,102,472,60,0,46,Doctor,26,1,5368.42,0,-31066770.0,0,0,0,0
TX000941,AC00429,25.38,1,21,216,305,23,1,57,Engineer,66,1,8616.05,0,-32630912.0,0,0,0,0
TX000942,AC00182,617.66,1,22,114,10,35,0,41,Engineer,40,1,5906.58,0,-55611361.0,0,0,0,0
TX000943,AC00166,446.39,1,15,100,158,18,0,63,Retired,77,1,7863.6,0,-28304749.0,0,0,0,0
TX000944,AC00005,377.92,1,33,348,231,28,1,33,Engineer,204,1,2254.71,1,-53620637.0,0,0,0,1
TX000945,AC00459,11.04,1,31,618,205,35,2,30,Engineer,43,1,6983.04,0,-54395592.0,0,0,0,0
TX000946,AC00432,275.46,1,13,26,391,31,0,36,Doctor,67,1,9697.75,0,-40489388.0,0,0,0,0
TX000947,AC00317,179.76,1,30,37,273,38,2,78,Retired,81,1,5909.52,0,-41529473.0,0,0,0,0
TX000948,AC00377,32.34,1,18,602,226,79,1,44,Doctor,45,1,7847.62,0,-43341423.0,0,0,0,0
TX000949,AC00130,273.92,1,32,626,58,52,1,79,Retired,109,1,4543.56,0,-42214906.0,0,0,0,0
TX000950,AC00236,375.45,1,13,300,452,14,1,19,Student,32,1,1307.23,0,-28908652.0,0,0,0,0
TX000951,AC00243,388.98,1,14,531,528,4,0,23,Student,155,1,1819.91,0,-38069902.0,0,0,0,0
TX000952,AC00017,492.84,1,16,497,543,80,0,25,Student,38,1,577.67,0,-53015161.0,0,0,0,0
TX000953,AC00295,148.85,1,23,426,158,20,0,57,Doctor,25,1,7802.36,0,-29431315.0,0,0,0,0
TX000954,AC00187,119.95,0,30,283,341,91,1,62,Retired,47,5,2596.61,1,-49558643.0,1,1,1,4
TX000955,AC00395,391.66,1,14,263,62,61,1,50,Engineer,103,1,2406.31,0,-41697425.0,0,0,0,0
TX000956,AC00225,185.99,0,14,654,414,25,1,41,Engineer,53,1,402.45,0,-48352796.0,0,0,0,0
TX000957,AC00355,322.48,1,17,629,329,65,0,27,Student,57,1,1238.43,0,-51984044.0,0,0,0,0
TX000958,AC00217,20.27,1,24,629,556,64,1,18,Student,22,1,796.35,0,-29000518.0,0,0,0,0
TX000959,AC00282,280.61,1,23,469,245,84,0,47,Engineer,129,3,7888.76,0,-29604816.0,0,0,1,1
TX000960,AC00477,199.02,1,15,347,137,4,0,61,Retired,269,1,4658.89,0,-45329744.0,0,0,0,0
TX000961,AC00158,104.23,0,21,601,29,80,2,63,Retired,108,1,5009.29,0,-33146886.0,0,0,0,0
TX000962,AC00174,353.59,0,27,301,291,45,1,52,Retired,109,5,1822.34,1,-38931181.0,1,1,1,4
TX000963,AC00124,55.86,1,39,206,301,6,2,39,Engineer,68,1,5346.46,0,-56213323.0,0,0,0,0
TX000964,AC00247,10.77,1,16,247,410,95,0,31,Doctor,178,1,10704.95,0,-52413134.0,0,0,0,0
TX000965,AC00297,95.55,1,21,577,429,59,1,33,Engineer,51,1,2434.74,1,-49563898.0,0,0,0,1
TX000966,AC00114,477.07,1,8,486,537,95,2,27,Engineer,278,1,6568.07,0,-29605017.0,0,0,0,0
TX000967,AC00170,9.1,0,37,155,463,46,2,52,Retired,63,1,2791.45,0,-52934417.0,0,0,0,0
TX000968,AC00185,21.41,1,21,90,281,61,2,57,Doctor,99,1,658.91,0,-29000497.0,0,0,0,0
TX000969,AC00487,278.28,1,17,37,142,96,1,28,Student,26,1,1346.88,0,-34444005.0,0,0,0,0
TX000970,AC00280,388.1,0,20,633,13,18,2,73,Retired,40,1,3022.12,0,-38066433.0,0,0,0,0
TX000971,AC00017,215.39,1,11,394,284,18,0,27,Student,216,1,1582.55,0,-43343240.0,0,0,0,0
TX000972,AC00496,194.37,1,25,149,175,23,0,66,Doctor,161,1,14395.88,0,-48176057.0,0,0,0,0
TX000973,AC00304,37.7,1,24,332,202,37,0,20,Student,109,1,1741.1,0,-42653271.0,0,0,0,0
TX000974,AC00475,19.59,1,5,512,213,15,1,64,Retired,122,1,1061.69,0,-43766577.0,0,0,0,0
TX000975,AC00111,81.35,1,15,236,317,27,2,41,Engineer,103,1,7192.45,0,-56212076.0,0,0,0,0
TX000976,AC00316,314.54,0,41,164,57,34,1,58,Engineer,228,1,9923.45,0,-34702619.0,0,0,0,0
TX000977,AC00007,466.64,1,19,315,88,81,0,58,Doctor,11,1,10915.11,0,-36861109.0,0,0,0,0
TX000978,AC00033,397.01,1,20,43,570,57,0,22,Student,100,1,719.52,0,-39277239.0,0,0,0,0
TX000979,AC00453,472.48,1,27,147,30,98,1,55,Engineer,87,1,7128.82,0,-53190203.0,0,0,0,0
TX000980,AC00147,67.15,1,16,641,269,0,2,59,Doctor,14,1,9028.49,0,-30207228.0,0,0,0,0
TX000981,AC00401,102.67,1,0,95,343,90,1,79,Retired,119,1,4656.94,0,-46967073.0,0,0,0,0
TX000982,AC00336,460.09,0,14,32,254,80,2,35,Doctor,146,3,6990.64,0,-52585388.0,1,0,1,2
TX000983,AC00281,453.49,1,39,455,422,87,1,66,Doctor,147,1,6366.43,0,-58032147.0,0,0,0,0
TX000984,AC00082,267.17,1,39,618,181,99,0,26,Student,170,1,1382.62,0,-37811478.0,0,0,0,0
TX000985,AC00247,111.26,1,4,100,107,95,0,66,Doctor,43,1,14350.11,0,-38329229.0,0,1,0,1
TX000986,AC00278,121.17,1,31,556,157,52,0,68,Doctor,158,1,12990.77,0,-27182336.0,0,0,0,0
TX000987,AC00176,213.28,1,23,33,159,87,1,51,Retired,94,1,4835.91,0,-27178942.0,0,0,0,0
TX000988,AC00159,187.88,1,26,33,257,16,0,60,Engineer,180,1,2154.58,0,-39022272.0,0,0,0,0
TX000989,AC00035,471.88,0,38,306,92,53,2,34,Doctor,141,1,14833.34,0,-32016158.0,1,1,1,3
TX000990,AC00463,83.79,1,26,172,67,30,0,57,Engineer,47,1,5061.3,0,-33579076.0,0,0,0,0
TX000991,AC00339,212.14,1,2,261,433,46,1,72,Retired,105,1,7225.06,0,-38673609.0,0,0,0,0
TX000992,AC00239,99.16,1,37,556,552,44,2,79,Retired,202,1,2607.58,0,-53100927.0,0,1,0,1
TX000993,AC00090,839.33,0,21,562,222,70,1,60,Doctor,86,1,11538.97,0,-47664358.0,1,0,0,1
TX000994,AC00144,29.91,0,30,534,47,33,2,76,Retired,43,3,2834.84,0,-39886926.0,1,1,1,3
TX000995,AC00488,4.24,1,36,220,523,85,2,38,Engineer,38,1,7822.73,1,-48957683.0,0,0,0,1
TX000996,AC00039,50.29,0,33,482,216,27,2,58,Doctor,64,1,7604.9,0,-35654018.0,0,0,0,0
TX000997,AC00475,135.85,1,14,415,502,14,2,57,Retired,269,1,1480.39,0,-39624139.0,0,0,0,0
TX000998,AC00368,368.53,1,33,453,390,98,1,68,Doctor,34,1,13696.31,0,-50169467.0,0,0,0,0
TX000999,AC00339,17.95,0,34,396,201,26,1,64,Doctor,135,1,12344.9,0,-44722037.0,0,0,0,0
TX001000,AC00297,127.8,0,41,361,399,25,1,31,Engineer,47,1,8630.99,0,-52934470.0,0,0,0,0
TX001001,AC00345,16.73,1,15,396,377,72,2,45,Engineer,48,1,2202.62,0,-53620182.0,0,0,0,0
TX001002,AC00458,317.12,1,13,6,473,17,1,44,Doctor,80,1,14409.74,0,-28397058.0,0,0,0,0
TX001003,AC00062,476.63,1,5,677,392,36,0,79,Retired,115,1,4894.25,0,-40402280.0,0,0,0,0
TX001004,AC00070,156.58,1,32,78,444,82,1,24,Student,160,1,8981.61,0,-35654789.0,0,0,0,0
TX001005,AC00183,55.12,0,15,213,150,20,2,34,Engineer,261,1,3791.99,0,-35653936.0,0,0,0,0
TX001006,AC00190,15.74,1,10,63,102,50,1,27,Student,38,1,690.16,0,-57427500.0,0,0,0,0
TX001007,AC00255,353.68,1,19,595,136,29,2,70,Retired,145,1,6777.12,0,-31419337.0,0,0,0,0
TX001008,AC00311,297.15,1,31,265,74,33,2,76,Retired,178,1,5449.37,0,-33573520.0,0,0,0,0
TX001009,AC00075,647.85,1,29,557,587,33,1,36,Doctor,121,1,13779.97,0,-29000272.0,0,0,0,0
TX001010,AC00013,75.04,1,12,36,459,55,0,49,Engineer,178,1,9648.6,0,-40230162.0,0,0,0,0
TX001011,AC00247,273.92,1,41,584,13,85,2,28,Student,35,1,1029.15,0,-47139290.0,0,0,0,0
TX001012,AC00329,215.8,0,17,265,144,72,1,51,Retired,66,1,3656.62,0,-46281873.0,0,0,0,0
TX001013,AC00257,963.77,1,21,367,392,54,0,41,Engineer,248,1,6710.51,1,-41613890.0,0,0,0,1
TX001014,AC00414,420.6,1,21,122,256,85,1,26,Student,55,1,1778.75,0,-48959951.0,0,0,0,0
TX001015,AC00011,688.36,0,22,229,301,6,1,23,Student,22,1,5191.13,0,-42565156.0,0,0,0,0
TX001016,AC00416,285.18,0,34,498,34,83,1,55,Doctor,150,1,14847.97,0,-52414224.0,1,0,0,1
TX001017,AC00174,213.55,1,4,660,183,76,0,63,Doctor,15,1,5238.37,0,-50515601.0,0,0,0,0
TX001018,AC00218,463.11,0,19,205,451,77,1,51,Doctor,159,1,10238.82,0,-34960633.0,0,0,0,0
TX001019,AC00323,150.03,1,8,313,354,58,0,73,Retired,176,1,7491.42,1,-41702049.0,0,0,0,1
TX001020,AC00209,428.61,1,14,265,481,48,1,51,Retired,131,1,2116.36,0,-33840442.0,0,0,0,0
TX001021,AC00337,309.56,1,5,574,481,93,2,58,Doctor,147,1,972.04,0,-44721569.0,0,0,0,0
TX001022,AC00083,377.08,0,23,122,100,89,1,26,Student,71,1,6430.86,0,-54225430.0,0,0,0,0
TX001023,AC00246,77.25,1,41,140,436,58,1,68,Doctor,157,1,14077.97,0,-27440273.0,0,1,0,1
TX001024,AC00194,146.92,1,32,505,525,2,0,64,Retired,272,1,3990.6,0,-36517127.0,0,0,0,0
TX001025,AC00361,126.6,1,35,614,362,30,1,22,Student,146,1,961.65,0,-45590870.0,0,0,0,0
TX001026,AC00214,101.34,1,4,484,135,67,0,24,Student,46,1,703.26,0,-52842022.0,0,0,0,0
TX001027,AC00204,184.97,1,10,176,116,11,1,58,Doctor,268,1,1156.67,0,-42909865.0,0,0,0,0
TX001028,AC00394,451.15,1,7,239,305,93,0,46,Engineer,175,1,1356.47,0,-53191375.0,0,0,0,0
TX001029,AC00002,516.47,0,5,405,478,25,0,25,Student,94,1,1305.06,0,-27529741.0,1,1,1,3
TX001030,AC00337,880.04,1,34,56,505,92,0,25,Student,29,1,261.97,0,-32015335.0,0,0,0,0
TX001031,AC00184,353.69,1,38,458,450,67,2,59,Engineer,163,1,9500.79,0,-37984765.0,0,0,0,0
TX001032,AC00258,66.69,0,35,604,462,42,1,25,Student,140,1,1210.33,0,-31853039.0,0,0,0,0
TX001033,AC00164,95.75,1,20,39,266,63,1,31,Engineer,169,1,337.62,1,-41526759.0,0,0,0,1
TX001034,AC00032,43.91,1,0,498,144,72,2,27,Student,86,1,1806.68,0,-38410859.0,0,0,0,0
TX001035,AC00092,98.03,1,12,677,449,94,1,54,Engineer,165,1,6323.45,0,-27782830.0,0,0,0,0
TX001036,AC00485,617.66,1,4,247,399,56,0,42,Engineer,128,1,7155.95,0,-54140525.0,0,0,0,0
TX001037,AC00067,888.57,1,35,353,275,91,2,62,Retired,102,1,7896.14,1,-44034374.0,0,0,0,1
TX001038,AC00005,107.48,1,29,215,434,79,1,22,Student,129,1,591.23,0,-28994778.0,0,0,0,0
TX001039,AC00291,36.57,1,29,597,363,50,0,62,Retired,69,1,2583.07,0,-39280648.0,0,0,0,0
TX001040,AC00284,575.62,1,28,662,56,80,2,43,Doctor,129,1,234.41,0,-44113242.0,0,0,0,0
TX001041,AC00024,84.89,1,38,598,304,17,0,37,Engineer,70,1,4735.61,0,-45931505.0,0,0,0,0
TX001042,AC00310,832.3,0,2,151,518,60,1,69,Retired,86,1,6617.52,0,-41526663.0,1,0,0,1
TX001043,AC00246,180.65,1,5,535,6,11,1,22,Student,38,5,816.01,1,-28995341.0,1,1,1,4
TX001044,AC00463,7.76,0,19,361,214,90,2,52,Retired,84,1,7393.11,0,-50770567.0,0,0,0,0
TX001045,AC00318,109.3,1,13,5,574,19,1,56,Doctor,27,1,13510.11,0,-39712454.0,0,0,0,0
TX001046,AC00474,230.08,1,2,44,580,5,2,79,Retired,124,1,4466.1,0,-47749687.0,0,0,0,0
TX001047,AC00192,361.92,1,11,627,377,17,0,54,Retired,111,1,7474.31,0,-53798495.0,0,0,0,0
TX001048,AC00100,71.29,1,6,333,42,74,0,68,Retired,55,2,7225.63,0,-55350345.0,0,0,1,1
TX001049,AC00407,122.45,1,27,488,65,64,1,46,Doctor,98,1,7255.49,1,-56819861.0,0,0,0,1
TX001050,AC00276,642.53,1,23,197,453,47,0,65,Doctor,128,1,11417.91,0,-38676927.0,0,0,0,0
TX001051,AC00420,62.86,1,15,263,301,89,1,25,Student,31,1,1040.43,0,-47144793.0,0,0,0,0
TX001052,AC00228,175.21,0,23,58,585,48,0,69,Doctor,69,1,6039.04,0,-27523437.0,0,0,0,0
TX001053,AC00022,168.0,0,40,649,515,52,1,32,Engineer,11,1,3498.58,0,-37815040.0,0,0,0,0
TX001054,AC00052,11.46,1,6,226,349,55,2,67,Retired,73,1,6628.75,0,-33837398.0,0,0,0,0
TX001055,AC00151,382.07,0,29,307,328,90,1,62,Doctor,147,1,10156.09,1,-44720410.0,0,0,0,1
TX001056,AC00317,13.48,1,19,271,393,93,2,18,Student,20,3,521.88,0,-35475627.0,1,1,1,3
TX001057,AC00348,65.32,1,23,664,419,93,0,28,Student,54,1,9165.02,0,-31766119.0,0,0,0,0
TX001058,AC00191,83.07,1,24,178,106,25,1,27,Engineer,291,4,6704.76,1,-57686209.0,1,1,1,4
TX001059,AC00120,730.1,0,6,438,264,52,1,77,Retired,93,1,6384.05,0,-40399322.0,0,0,0,0
TX001060,AC00487,85.31,1,18,320,439,18,0,62,Retired,27,1,6095.65,0,-28396929.0,0,0,0,0
TX001061,AC00173,726.61,1,31,139,331,80,0,18,Student,277,1,1008.76,0,-31678732.0,0,1,0,1
TX001062,AC00089,130.4,1,33,358,189,23,1,45,Engineer,63,1,4381.24,0,-50168289.0,0,0,0,0
TX001063,AC00456,68.1,1,25,229,581,88,0,20,Student,47,1,1382.8,0,-58032609.0,0,0,0,0
TX001064,AC00025,65.26,1,34,472,523,25,1,26,Student,72,1,7380.63,0,-28652719.0,0,0,0,0
TX001065,AC00158,191.62,1,17,643,193,15,1,63,Doctor,51,1,1981.67,0,-40142836.0,0,0,0,0
TX001066,AC00041,212.88,1,14,643,239,61,2,39,Doctor,122,1,7036.72,0,-46186033.0,0,0,0,0
TX001067,AC00458,88.38,1,41,98,261,25,0,30,Engineer,138,1,3707.82,0,-56735861.0,0,0,0,0
TX001068,AC00248,48.77,0,2,265,34,12,2,42,Engineer,51,1,2040.16,0,-43856354.0,0,0,0,0
TX001069,AC00356,289.1,1,3,583,20,63,0,27,Student,206,1,267.53,0,-41616059.0,0,0,0,0
TX001070,AC00065,390.09,1,12,572,445,56,2,26,Engineer,49,1,2617.23,0,-33837454.0,0,0,0,0
TX001071,AC00249,48.29,1,36,286,360,59,2,37,Engineer,242,1,8883.4,0,-35042942.0,0,0,0,0
TX001072,AC00497,333.83,1,14,62,72,96,0,63,Retired,135,1,1660.66,0,-39882257.0,0,0,0,0
TX001073,AC00045,1074.29,1,32,145,106,80,1,67,Retired,79,1,2011.6,0,-57770879.0,1,0,1,2
TX001074,AC00442,100.27,1,24,289,123,44,2,79,Retired,51,1,4309.9,1,-41697897.0,0,0,0,1
TX001075,AC00248,44.54,1,35,45,544,47,0,31,Engineer,164,1,362.4,0,-33234241.0,0,0,0,0
TX001076,AC00078,1156.18,0,31,21,424,53,2,52,Doctor,40,1,836.69,1,-35395190.0,1,1,1,4
TX001077,AC00345,82.17,1,13,649,86,95,1,28,Student,21,1,1913.06,0,-27783872.0,0,0,0,0
TX001078,AC00331,1045.45,1,3,530,294,35,2,19,Student,150,1,563.46,1,-32023572.0,1,1,0,3
TX001079,AC00332,447.42,1,5,271,337,55,2,32,Engineer,65,1,6133.22,0,-27790519.0,0,0,0,0
TX001080,AC00448,590.26,0,2,502,207,88,1,25,Student,48,1,1068.28,0,-43516082.0,0,0,0,0
TX001081,AC00102,192.73,1,25,376,237,26,1,71,Retired,157,1,2037.75,0,-33232814.0,0,0,0,0
TX001082,AC00200,146.01,1,37,262,516,16,2,26,Student,269,1,221.79,0,-48267678.0,0,0,0,0
TX001083,AC00200,136.05,1,1,350,545,67,2,24,Student,63,3,1127.54,0,-56217155.0,1,1,1,3
TX001084,AC00086,11.57,0,27,533,55,36,1,56,Retired,64,1,2061.61,0,-27618820.0,0,0,0,0
TX001085,AC00139,102.34,1,35,361,58,75,2,51,Doctor,78,1,9326.28,0,-46280998.0,0,0,0,0
TX001086,AC00154,7.82,1,4,62,424,89,0,36,Engineer,273,1,2240.49,0,-57420785.0,0,1,0,1
TX001087,AC00403,79.43,1,9,378,121,8,0,74,Retired,72,1,6579.37,0,-40487833.0,0,0,0,0
TX001088,AC00330,386.97,1,33,312,23,97,1,58,Retired,137,1,1876.35,0,-55523669.0,0,0,0,0
TX001089,AC00362,51.22,1,14,82,450,39,1,23,Student,82,1,1664.59,0,-42652739.0,0,0,0,0
TX001090,AC00423,256.05,1,26,294,417,8,0,54,Retired,35,1,6910.18,0,-44552694.0,0,0,0,0
TX001091,AC00286,7.79,1,20,208,360,96,1,34,Doctor,298,1,1319.85,0,-43770960.0,0,0,0,0
TX001092,AC00332,233.71,1,21,460,404,72,1,63,Doctor,11,1,6095.5,0,-34354912.0,0,0,0,0
TX001093,AC00080,176.37,1,4,484,80,56,1,55,Retired,126,1,2420.86,0,-56820492.0,0,0,0,0
TX001094,AC00150,122.63,1,25,110,353,28,1,21,Student,153,1,359.06,0,-48691860.0,0,0,0,0
TX001095,AC00441,86.41,1,14,60,206,98,0,75,Retired,125,1,3128.71,0,-50768215.0,0,0,0,0
TX001096,AC00196,21.57,1,37,635,99,70,0,54,Retired,71,1,7587.48,0,-32371096.0,0,0,0,0
TX001097,AC00444,82.67,1,25,451,244,13,1,26,Student,46,1,290.59,0,-37726014.0,0,0,0,0
TX001098,AC00295,451.35,0,3,425,430,27,1,47,Engineer,223,1,7707.96,0,-36768123.0,0,0,0,0
TX001099,AC00157,299.42,0,38,499,91,4,1,63,Retired,53,1,4735.41,0,-28997060.0,0,0,0,0
TX001100,AC00456,543.47,1,20,373,176,91,0,18,Student,122,1,6165.03,0,-38674415.0,0,0,0,0
TX001101,AC00271,346.76,0,38,290,414,54,1,21,Student,116,1,1637.75,0,-26840238.0,0,0,0,0
TX001102,AC00462,47.48,1,12,193,285,26,1,24,Student,66,1,585.52,0,-53796087.0,0,0,0,0
TX001103,AC00310,64.92,1,1,108,247,81,1,58,Engineer,236,1,5481.76,0,-46185839.0,0,0,0,0
TX001104,AC00189,350.72,0,14,659,440,34,0,28,Student,48,1,1982.9,0,-39713377.0,0,0,0,0
TX001105,AC00328,3.8,1,5,278,533,56,2,65,Doctor,174,1,5766.96,1,-39801533.0,0,0,0,1
TX001106,AC00057,22.54,1,12,74,179,43,2,26,Engineer,42,1,7139.11,0,-37381880.0,0,0,0,0
TX001107,AC00360,767.14,0,23,426,174,38,1,62,Retired,38,1,4732.57,0,-37381459.0,0,0,0,0
TX001108,AC00209,167.47,1,34,1,223,23,0,35,Engineer,103,1,2293.13,0,-29255205.0,0,0,0,0
TX001109,AC00390,43.65,0,5,230,427,65,1,30,Engineer,212,1,2870.67,0,-32024901.0,0,0,0,0
